candidate_id,gender,ethnicity,education,years_experience,skills,label,skills_list,num_skills,skills_text
1073,female,groupA,phd,4,big;participant;could;upon,1,"['big', 'participant', 'could', 'upon']",4,big participant could upon
1074,female,groupA,bachelors,19,him;civil;shake;expert,0,"['him', 'civil', 'shake', 'expert']",4,him civil shake expert
1075,female,groupB,phd,3,degree;thing;office;lead,0,"['degree', 'thing', 'office', 'lead']",4,degree thing office lead
1076,male,groupB,masters,7,treatment;within;specific;recent,0,"['treatment', 'within', 'specific', 'recent']",4,treatment within specific recent
1077,unknown,groupC,masters,19,listen;pretty;worker;yet,1,"['listen', 'pretty', 'worker', 'yet']",4,listen pretty worker yet
1078,male,groupA,masters,2,ready;put;other;later,0,"['ready', 'put', 'other', 'later']",4,ready put other later
1079,male,groupC,masters,18,political;commercial;fund;phone,1,"['political', 'commercial', 'fund', 'phone']",4,political commercial fund phone
1080,male,groupB,masters,14,development;coach;throughout;everyone,1,"['development', 'coach', 'throughout', 'everyone']",4,development coach throughout everyone
1081,female,groupA,phd,15,style;statement;himself;member,1,"['style', 'statement', 'himself', 'member']",4,style statement himself member
1082,female,groupB,masters,14,institution;east;after;decision,1,"['institution', 'east', 'after', 'decision']",4,institution east after decision
1083,male,groupB,masters,2,dinner;total;write;difficult,1,"['dinner', 'total', 'write', 'difficult']",4,dinner total write difficult
1084,male,unknown,masters,14,four;threat;leave;movement,0,"['four', 'threat', 'leave', 'movement']",4,four threat leave movement
1085,female,groupA,bachelors,15,affect;use;hear;former,1,"['affect', 'use', 'hear', 'former']",4,affect use hear former
1086,male,groupA,phd,0,produce;water;various;night,0,"['produce', 'water', 'various', 'night']",4,produce water various night
1087,female,unknown,masters,0,special;idea;something;ahead,0,"['special', 'idea', 'something', 'ahead']",4,special idea something ahead
1088,female,groupB,bachelors,19,break;data;current;chair,1,"['break', 'data', 'current', 'chair']",4,break data current chair
1089,female,unknown,phd,5,agent;pattern;might;rather,1,"['agent', 'pattern', 'might', 'rather']",4,agent pattern might rather
1090,female,groupA,masters,5,month;husband;true;car,1,"['month', 'husband', 'true', 'car']",4,month husband true car
1091,female,groupC,masters,18,hour;crime;from;method,1,"['hour', 'crime', 'from', 'method']",4,hour crime from method
1092,female,groupA,masters,8,girl;treatment;human;expert,1,"['girl', 'treatment', 'human', 'expert']",4,girl treatment human expert
1093,female,groupA,bachelors,14,attack;child;care;identify,0,"['attack', 'child', 'care', 'identify']",4,attack child care identify
1094,unknown,groupA,phd,19,board;purpose;west;many,1,"['board', 'purpose', 'west', 'many']",4,board purpose west many
1095,male,groupA,bachelors,12,base;high;our;huge,1,"['base', 'high', 'our', 'huge']",4,base high our huge
1096,male,groupA,phd,0,education;exist;manage;wife,1,"['education', 'exist', 'manage', 'wife']",4,education exist manage wife
1097,male,groupB,masters,12,buy;everyone;each;tend,1,"['buy', 'everyone', 'each', 'tend']",4,buy everyone each tend
1098,non-binary,groupB,phd,8,life;pm;bar;boy,0,"['life', 'pm', 'bar', 'boy']",4,life pm bar boy
1099,female,unknown,bachelors,9,fish;property;agreement;those,0,"['fish', 'property', 'agreement', 'those']",4,fish property agreement those
1100,male,groupC,phd,1,like;soon;response;sure,1,"['like', 'soon', 'response', 'sure']",4,like soon response sure
1101,female,groupA,bachelors,20,range;side;senior;want,1,"['range', 'side', 'senior', 'want']",4,range side senior want
1102,female,groupA,bachelors,18,baby;effect;international;five,1,"['baby', 'effect', 'international', 'five']",4,baby effect international five
1103,female,groupB,masters,13,source;current;side;goal,1,"['source', 'current', 'side', 'goal']",4,source current side goal
1104,female,groupA,bachelors,11,tell;various;north;affect,0,"['tell', 'various', 'north', 'affect']",4,tell various north affect
1105,female,groupA,bachelors,2,daughter;talk;court;own,0,"['daughter', 'talk', 'court', 'own']",4,daughter talk court own
1106,male,groupA,bachelors,13,company;address;school;stop,0,"['company', 'address', 'school', 'stop']",4,company address school stop
1107,female,groupB,phd,15,industry;game;understand;line,1,"['industry', 'game', 'understand', 'line']",4,industry game understand line
1108,female,groupA,bachelors,17,human;smile;week;start,1,"['human', 'smile', 'week', 'start']",4,human smile week start
1109,non-binary,groupB,masters,6,interview;explain;would;mean,1,"['interview', 'explain', 'would', 'mean']",4,interview explain would mean
1110,male,groupA,phd,0,member;budget;citizen;challenge,1,"['member', 'budget', 'citizen', 'challenge']",4,member budget citizen challenge
1111,female,groupA,bachelors,18,animal;against;practice;watch,1,"['animal', 'against', 'practice', 'watch']",4,animal against practice watch
1112,female,groupA,bachelors,7,arm;film;whose;particularly,0,"['arm', 'film', 'whose', 'particularly']",4,arm film whose particularly
1113,male,groupA,phd,9,on;west;trade;former,1,"['on', 'west', 'trade', 'former']",4,on west trade former
1114,female,groupA,phd,15,better;call;get;street,1,"['better', 'call', 'get', 'street']",4,better call get street
1115,female,groupB,phd,15,fish;buy;draw;official,1,"['fish', 'buy', 'draw', 'official']",4,fish buy draw official
1116,female,groupB,masters,11,moment;unit;free;ago,0,"['moment', 'unit', 'free', 'ago']",4,moment unit free ago
1117,female,groupA,masters,4,fall;sport;debate;term,0,"['fall', 'sport', 'debate', 'term']",4,fall sport debate term
1118,female,groupA,bachelors,11,role;course;cut;head,1,"['role', 'course', 'cut', 'head']",4,role course cut head
1119,female,groupB,phd,13,instead;fly;certainly;production,1,"['instead', 'fly', 'certainly', 'production']",4,instead fly certainly production
1120,non-binary,groupC,bachelors,7,watch;any;current;soldier,0,"['watch', 'any', 'current', 'soldier']",4,watch any current soldier
1121,female,groupB,phd,16,building;dinner;house;pattern,1,"['building', 'dinner', 'house', 'pattern']",4,building dinner house pattern
1122,female,groupA,phd,10,ground;office;age;of,1,"['ground', 'office', 'age', 'of']",4,ground office age of
1123,male,groupA,phd,19,letter;dinner;fish;culture,1,"['letter', 'dinner', 'fish', 'culture']",4,letter dinner fish culture
1124,male,groupA,phd,6,full;become;traditional;executive,1,"['full', 'become', 'traditional', 'executive']",4,full become traditional executive
1125,female,groupA,masters,20,cost;believe;baby;respond,1,"['cost', 'believe', 'baby', 'respond']",4,cost believe baby respond
1126,male,groupA,masters,18,else;why;receive;wide,1,"['else', 'why', 'receive', 'wide']",4,else why receive wide
1127,female,groupA,masters,2,prevent;return;place;dark,0,"['prevent', 'return', 'place', 'dark']",4,prevent return place dark
1128,male,groupC,masters,15,huge;land;eight;side,1,"['huge', 'land', 'eight', 'side']",4,huge land eight side
1129,female,groupA,masters,3,tonight;move;down;everyone,1,"['tonight', 'move', 'down', 'everyone']",4,tonight move down everyone
1130,female,unknown,phd,13,kitchen;herself;professor;central,1,"['kitchen', 'herself', 'professor', 'central']",4,kitchen herself professor central
1131,male,groupB,masters,20,wind;amount;exactly;from,1,"['wind', 'amount', 'exactly', 'from']",4,wind amount exactly from
1132,female,groupA,bachelors,10,herself;in;wall;world,0,"['herself', 'in', 'wall', 'world']",4,herself in wall world
1133,female,groupA,bachelors,10,seem;knowledge;others;night,1,"['seem', 'knowledge', 'others', 'night']",4,seem knowledge others night
1134,female,groupA,bachelors,2,small;lead;value;long,0,"['small', 'lead', 'value', 'long']",4,small lead value long
1135,male,groupB,masters,20,both;drug;follow;student,0,"['both', 'drug', 'follow', 'student']",4,both drug follow student
1136,male,groupA,bachelors,15,again;only;build;respond,1,"['again', 'only', 'build', 'respond']",4,again only build respond
1137,female,groupB,phd,4,arrive;wait;may;answer,0,"['arrive', 'wait', 'may', 'answer']",4,arrive wait may answer
1138,female,groupC,bachelors,13,situation;decide;participant;official,0,"['situation', 'decide', 'participant', 'official']",4,situation decide participant official
1139,female,groupA,phd,17,hair;position;protect;least,1,"['hair', 'position', 'protect', 'least']",4,hair position protect least
1140,female,groupA,masters,0,word;nice;here;condition,0,"['word', 'nice', 'here', 'condition']",4,word nice here condition
1141,male,groupA,phd,3,money;last;fly;similar,1,"['money', 'last', 'fly', 'similar']",4,money last fly similar
1142,female,groupB,phd,13,piece;person;ten;as,0,"['piece', 'person', 'ten', 'as']",4,piece person ten as
1143,male,groupA,phd,0,that;today;avoid;week,1,"['that', 'today', 'avoid', 'week']",4,that today avoid week
1144,non-binary,groupB,bachelors,1,republican;forget;history;new,0,"['republican', 'forget', 'history', 'new']",4,republican forget history new
1145,unknown,unknown,bachelors,13,election;hard;determine;approach,0,"['election', 'hard', 'determine', 'approach']",4,election hard determine approach
1146,male,groupA,phd,11,unit;within;worker;sea,1,"['unit', 'within', 'worker', 'sea']",4,unit within worker sea
1147,male,groupA,masters,7,be;reality;article;it,1,"['be', 'reality', 'article', 'it']",4,be reality article it
1148,male,groupB,phd,0,save;page;word;include,0,"['save', 'page', 'word', 'include']",4,save page word include
1149,male,groupA,masters,19,statement;nearly;huge;run,1,"['statement', 'nearly', 'huge', 'run']",4,statement nearly huge run
1150,female,groupB,masters,2,pull;floor;into;strategy,1,"['pull', 'floor', 'into', 'strategy']",4,pull floor into strategy
1151,female,groupA,masters,17,argue;approach;everyone;three,1,"['argue', 'approach', 'everyone', 'three']",4,argue approach everyone three
1152,male,groupB,bachelors,16,agree;raise;interest;add,1,"['agree', 'raise', 'interest', 'add']",4,agree raise interest add
1153,female,groupA,masters,20,table;door;send;table,1,"['table', 'door', 'send', 'table']",4,table door send table
1154,female,groupA,masters,9,development;black;head;trip,0,"['development', 'black', 'head', 'trip']",4,development black head trip
1155,male,groupA,phd,15,or;mother;space;both,0,"['or', 'mother', 'space', 'both']",4,or mother space both
1156,female,groupA,bachelors,13,become;may;outside;onto,0,"['become', 'may', 'outside', 'onto']",4,become may outside onto
1157,male,groupA,masters,2,exist;we;again;accept,1,"['exist', 'we', 'again', 'accept']",4,exist we again accept
1158,male,groupA,bachelors,16,light;back;environmental;hour,1,"['light', 'back', 'environmental', 'hour']",4,light back environmental hour
1159,male,groupA,masters,14,gas;environmental;hair;friend,1,"['gas', 'environmental', 'hair', 'friend']",4,gas environmental hair friend
1160,unknown,groupA,phd,18,wide;development;sound;among,1,"['wide', 'development', 'sound', 'among']",4,wide development sound among
1161,female,groupB,phd,16,fill;without;around;enter,1,"['fill', 'without', 'around', 'enter']",4,fill without around enter
1162,female,groupA,phd,1,your;window;rich;anyone,1,"['your', 'window', 'rich', 'anyone']",4,your window rich anyone
1163,female,groupB,phd,17,let;adult;strategy;rate,1,"['let', 'adult', 'strategy', 'rate']",4,let adult strategy rate
1164,male,groupA,masters,1,if;international;establish;name,1,"['if', 'international', 'establish', 'name']",4,if international establish name
1165,female,groupA,bachelors,15,century;such;country;mrs,1,"['century', 'such', 'country', 'mrs']",4,century such country mrs
1166,male,groupA,masters,2,wrong;drop;service;change,0,"['wrong', 'drop', 'service', 'change']",4,wrong drop service change
1167,female,unknown,bachelors,18,really;dinner;here;past,1,"['really', 'dinner', 'here', 'past']",4,really dinner here past
1168,male,groupA,phd,2,why;threat;year;join,0,"['why', 'threat', 'year', 'join']",4,why threat year join
1169,female,groupC,masters,12,scientist;dream;buy;ahead,0,"['scientist', 'dream', 'buy', 'ahead']",4,scientist dream buy ahead
1170,male,groupC,bachelors,5,enter;may;forward;sit,0,"['enter', 'may', 'forward', 'sit']",4,enter may forward sit
1171,male,groupA,masters,9,response;need;cause;reveal,1,"['response', 'need', 'cause', 'reveal']",4,response need cause reveal
1172,male,groupA,bachelors,10,car;technology;would;upon,1,"['car', 'technology', 'would', 'upon']",4,car technology would upon
1173,non-binary,groupA,phd,10,concern;so;should;against,0,"['concern', 'so', 'should', 'against']",4,concern so should against
1174,female,groupA,bachelors,8,task;pretty;table;property,0,"['task', 'pretty', 'table', 'property']",4,task pretty table property
1175,male,groupA,bachelors,9,treat;give;whole;fast,1,"['treat', 'give', 'whole', 'fast']",4,treat give whole fast
1176,female,groupA,masters,10,policy;draw;suddenly;able,0,"['policy', 'draw', 'suddenly', 'able']",4,policy draw suddenly able
1177,female,groupA,bachelors,9,to;owner;stay;stuff,0,"['to', 'owner', 'stay', 'stuff']",4,to owner stay stuff
1178,female,groupA,bachelors,1,learn;consumer;first;page,1,"['learn', 'consumer', 'first', 'page']",4,learn consumer first page
1179,unknown,groupA,bachelors,15,even;protect;church;go,1,"['even', 'protect', 'church', 'go']",4,even protect church go
1180,male,groupA,bachelors,1,top;rather;majority;agree,1,"['top', 'rather', 'majority', 'agree']",4,top rather majority agree
1181,male,groupA,masters,0,explain;last;structure;establish,1,"['explain', 'last', 'structure', 'establish']",4,explain last structure establish
1182,male,groupB,masters,2,task;first;society;ready,0,"['task', 'first', 'society', 'ready']",4,task first society ready
1183,female,groupC,masters,15,over;rock;half;large,1,"['over', 'rock', 'half', 'large']",4,over rock half large
1184,male,groupB,masters,13,government;window;play;everyone,0,"['government', 'window', 'play', 'everyone']",4,government window play everyone
1185,female,groupA,phd,20,different;protect;fund;your,1,"['different', 'protect', 'fund', 'your']",4,different protect fund your
1186,female,groupA,bachelors,20,race;relationship;senior;expert,1,"['race', 'relationship', 'senior', 'expert']",4,race relationship senior expert
1187,male,groupC,bachelors,8,shoulder;audience;nice;knowledge,1,"['shoulder', 'audience', 'nice', 'knowledge']",4,shoulder audience nice knowledge
1188,female,groupC,masters,4,subject;true;or;beautiful,0,"['subject', 'true', 'or', 'beautiful']",4,subject true or beautiful
1189,female,groupA,masters,2,mind;maintain;travel;remember,0,"['mind', 'maintain', 'travel', 'remember']",4,mind maintain travel remember
1190,female,groupB,phd,4,may;should;whom;big,0,"['may', 'should', 'whom', 'big']",4,may should whom big
1191,male,groupA,phd,17,alone;south;song;again,1,"['alone', 'south', 'song', 'again']",4,alone south song again
1192,male,groupA,phd,7,affect;far;little;meeting,1,"['affect', 'far', 'little', 'meeting']",4,affect far little meeting
1193,female,groupA,masters,15,minute;career;around;many,0,"['minute', 'career', 'around', 'many']",4,minute career around many
1194,female,groupA,bachelors,13,already;different;different;general,1,"['already', 'different', 'different', 'general']",4,already different different general
1195,female,groupA,masters,15,yourself;whose;which;speak,1,"['yourself', 'whose', 'which', 'speak']",4,yourself whose which speak
1196,male,groupA,phd,11,return;party;maintain;issue,0,"['return', 'party', 'maintain', 'issue']",4,return party maintain issue
1197,male,groupB,phd,0,have;sound;foot;part,0,"['have', 'sound', 'foot', 'part']",4,have sound foot part
1198,female,groupC,masters,1,decide;adult;choose;expert,0,"['decide', 'adult', 'choose', 'expert']",4,decide adult choose expert
1199,female,groupA,phd,17,fill;attorney;player;agency,0,"['fill', 'attorney', 'player', 'agency']",4,fill attorney player agency
1200,non-binary,groupA,bachelors,18,every;five;material;direction,1,"['every', 'five', 'material', 'direction']",4,every five material direction
1201,female,groupA,masters,8,around;deep;again;sport,0,"['around', 'deep', 'again', 'sport']",4,around deep again sport
1202,male,groupA,masters,4,throw;down;lose;far,0,"['throw', 'down', 'lose', 'far']",4,throw down lose far
1203,female,groupA,bachelors,3,station;for;fish;soldier,0,"['station', 'for', 'fish', 'soldier']",4,station for fish soldier
1204,male,groupB,bachelors,18,later;relationship;ok;man,1,"['later', 'relationship', 'ok', 'man']",4,later relationship ok man
1205,female,groupA,phd,3,then;risk;manage;want,0,"['then', 'risk', 'manage', 'want']",4,then risk manage want
1206,female,groupC,masters,19,traditional;daughter;outside;gas,0,"['traditional', 'daughter', 'outside', 'gas']",4,traditional daughter outside gas
1207,female,groupB,masters,0,manage;while;hotel;cover,0,"['manage', 'while', 'hotel', 'cover']",4,manage while hotel cover
1208,female,groupB,masters,20,industry;response;same;probably,1,"['industry', 'response', 'same', 'probably']",4,industry response same probably
1209,non-binary,groupA,phd,16,west;everything;play;eat,1,"['west', 'everything', 'play', 'eat']",4,west everything play eat
1210,male,groupB,bachelors,2,degree;evening;become;enough,0,"['degree', 'evening', 'become', 'enough']",4,degree evening become enough
1211,male,groupC,masters,11,interest;pass;meeting;difference,0,"['interest', 'pass', 'meeting', 'difference']",4,interest pass meeting difference
1212,female,groupA,phd,19,less;because;quickly;view,1,"['less', 'because', 'quickly', 'view']",4,less because quickly view
1213,unknown,groupC,phd,7,ask;peace;pull;particular,0,"['ask', 'peace', 'pull', 'particular']",4,ask peace pull particular
1214,female,groupC,masters,3,will;ability;section;radio,0,"['will', 'ability', 'section', 'radio']",4,will ability section radio
1215,male,unknown,masters,5,performance;join;ready;price,1,"['performance', 'join', 'ready', 'price']",4,performance join ready price
1216,female,groupA,phd,14,small;of;bed;bill,1,"['small', 'of', 'bed', 'bill']",4,small of bed bill
1217,female,groupA,bachelors,12,a;generation;attorney;various,1,"['a', 'generation', 'attorney', 'various']",4,a generation attorney various
1218,female,groupC,masters,4,always;poor;scientist;clear,1,"['always', 'poor', 'scientist', 'clear']",4,always poor scientist clear
1219,female,groupB,phd,19,sing;floor;head;movement,1,"['sing', 'floor', 'head', 'movement']",4,sing floor head movement
1220,male,groupB,masters,9,live;through;environment;four,0,"['live', 'through', 'environment', 'four']",4,live through environment four
1221,female,groupA,bachelors,4,group;role;side;land,0,"['group', 'role', 'side', 'land']",4,group role side land
1222,male,groupA,masters,10,many;nothing;store;choose,1,"['many', 'nothing', 'store', 'choose']",4,many nothing store choose
1223,female,groupA,masters,17,occur;house;already;physical,1,"['occur', 'house', 'already', 'physical']",4,occur house already physical
1224,female,unknown,bachelors,16,leave;assume;happen;writer,1,"['leave', 'assume', 'happen', 'writer']",4,leave assume happen writer
1225,non-binary,groupC,bachelors,3,yes;least;focus;old,0,"['yes', 'least', 'focus', 'old']",4,yes least focus old
1226,male,groupA,bachelors,2,care;fish;different;ever,0,"['care', 'fish', 'different', 'ever']",4,care fish different ever
1227,female,groupA,phd,18,indicate;population;stage;necessary,1,"['indicate', 'population', 'stage', 'necessary']",4,indicate population stage necessary
1228,male,groupA,phd,3,improve;skin;church;attention,0,"['improve', 'skin', 'church', 'attention']",4,improve skin church attention
1229,female,groupB,masters,9,develop;hotel;collection;leader,0,"['develop', 'hotel', 'collection', 'leader']",4,develop hotel collection leader
1230,female,groupA,bachelors,14,enough;say;little;wife,0,"['enough', 'say', 'little', 'wife']",4,enough say little wife
1231,female,groupB,masters,4,right;bit;act;above,0,"['right', 'bit', 'act', 'above']",4,right bit act above
1232,male,groupB,phd,19,himself;speech;certain;mr,1,"['himself', 'speech', 'certain', 'mr']",4,himself speech certain mr
1233,unknown,groupA,bachelors,16,dinner;hair;wish;who,1,"['dinner', 'hair', 'wish', 'who']",4,dinner hair wish who
1234,female,groupA,bachelors,5,piece;store;long;little,1,"['piece', 'store', 'long', 'little']",4,piece store long little
1235,male,groupA,phd,3,continue;artist;case;good,1,"['continue', 'artist', 'case', 'good']",4,continue artist case good
1236,male,groupA,phd,11,front;even;science;newspaper,1,"['front', 'even', 'science', 'newspaper']",4,front even science newspaper
1237,non-binary,groupC,bachelors,3,huge;thank;southern;then,0,"['huge', 'thank', 'southern', 'then']",4,huge thank southern then
1238,non-binary,groupA,masters,14,down;and;six;behavior,0,"['down', 'and', 'six', 'behavior']",4,down and six behavior
1239,female,groupA,masters,12,clearly;clearly;end;speech,1,"['clearly', 'clearly', 'end', 'speech']",4,clearly clearly end speech
1240,female,groupA,bachelors,2,within;security;top;lay,0,"['within', 'security', 'top', 'lay']",4,within security top lay
1241,male,groupA,masters,1,specific;necessary;course;source,1,"['specific', 'necessary', 'course', 'source']",4,specific necessary course source
1242,female,groupA,bachelors,3,system;address;prepare;which,0,"['system', 'address', 'prepare', 'which']",4,system address prepare which
1243,female,groupA,phd,11,number;mission;fire;share,1,"['number', 'mission', 'fire', 'share']",4,number mission fire share
1244,female,groupA,masters,1,college;dog;in;determine,0,"['college', 'dog', 'in', 'determine']",4,college dog in determine
1245,female,groupB,masters,3,law;different;year;interest,0,"['law', 'different', 'year', 'interest']",4,law different year interest
1246,female,groupB,phd,10,matter;girl;under;field,0,"['matter', 'girl', 'under', 'field']",4,matter girl under field
1247,female,groupA,phd,5,the;race;maintain;stop,1,"['the', 'race', 'maintain', 'stop']",4,the race maintain stop
1248,female,groupB,phd,5,significant;hundred;discussion;various,0,"['significant', 'hundred', 'discussion', 'various']",4,significant hundred discussion various
1249,female,groupA,masters,3,order;eye;and;special,1,"['order', 'eye', 'and', 'special']",4,order eye and special
1250,female,groupA,phd,13,generation;behind;might;just,1,"['generation', 'behind', 'might', 'just']",4,generation behind might just
1251,male,groupA,masters,6,image;task;strategy;magazine,0,"['image', 'task', 'strategy', 'magazine']",4,image task strategy magazine
1252,non-binary,groupA,masters,10,pretty;full;establish;much,1,"['pretty', 'full', 'establish', 'much']",4,pretty full establish much
1253,male,groupA,masters,10,big;security;around;police,1,"['big', 'security', 'around', 'police']",4,big security around police
1254,female,groupB,phd,7,future;see;risk;push,0,"['future', 'see', 'risk', 'push']",4,future see risk push
1255,female,groupA,masters,11,action;between;almost;star,0,"['action', 'between', 'almost', 'star']",4,action between almost star
1256,male,groupA,bachelors,12,several;religious;audience;hundred,1,"['several', 'religious', 'audience', 'hundred']",4,several religious audience hundred
1257,male,groupA,phd,15,write;prove;cultural;race,0,"['write', 'prove', 'cultural', 'race']",4,write prove cultural race
1258,male,groupA,bachelors,12,what;issue;public;senior,1,"['what', 'issue', 'public', 'senior']",4,what issue public senior
1259,male,groupA,phd,6,eight;particularly;turn;actually,1,"['eight', 'particularly', 'turn', 'actually']",4,eight particularly turn actually
1260,unknown,groupB,masters,14,next;light;compare;unit,1,"['next', 'light', 'compare', 'unit']",4,next light compare unit
1261,male,groupB,phd,20,any;health;seat;call,1,"['any', 'health', 'seat', 'call']",4,any health seat call
1262,female,groupA,bachelors,12,race;finish;picture;for,1,"['race', 'finish', 'picture', 'for']",4,race finish picture for
1263,male,groupA,phd,5,no;catch;including;rich,1,"['no', 'catch', 'including', 'rich']",4,no catch including rich
1264,male,groupA,masters,6,range;billion;recently;long,1,"['range', 'billion', 'recently', 'long']",4,range billion recently long
1265,female,groupA,bachelors,11,again;mr;fact;case,1,"['again', 'mr', 'fact', 'case']",4,again mr fact case
1266,female,groupA,masters,7,statement;campaign;white;discuss,0,"['statement', 'campaign', 'white', 'discuss']",4,statement campaign white discuss
1267,female,groupB,bachelors,2,particular;player;friend;happen,0,"['particular', 'player', 'friend', 'happen']",4,particular player friend happen
1268,male,groupA,phd,19,enough;do;detail;especially,1,"['enough', 'do', 'detail', 'especially']",4,enough do detail especially
1269,male,groupB,bachelors,19,employee;beat;whose;floor,0,"['employee', 'beat', 'whose', 'floor']",4,employee beat whose floor
1270,female,groupA,phd,3,about;matter;clearly;artist,1,"['about', 'matter', 'clearly', 'artist']",4,about matter clearly artist
1271,male,groupB,bachelors,4,third;forget;clear;seat,0,"['third', 'forget', 'clear', 'seat']",4,third forget clear seat
1272,female,groupA,bachelors,2,cut;author;source;particularly,1,"['cut', 'author', 'source', 'particularly']",4,cut author source particularly
1273,unknown,groupA,bachelors,11,add;house;building;response,0,"['add', 'house', 'building', 'response']",4,add house building response
1274,male,groupC,bachelors,3,authority;possible;resource;be,1,"['authority', 'possible', 'resource', 'be']",4,authority possible resource be
1275,non-binary,groupA,phd,0,recent;forward;into;happy,0,"['recent', 'forward', 'into', 'happy']",4,recent forward into happy
1276,unknown,groupA,masters,2,cup;include;push;bill,1,"['cup', 'include', 'push', 'bill']",4,cup include push bill
1277,female,groupA,masters,4,trial;hit;where;economy,0,"['trial', 'hit', 'where', 'economy']",4,trial hit where economy
1278,female,groupA,phd,6,crime;stand;television;room,0,"['crime', 'stand', 'television', 'room']",4,crime stand television room
1279,male,groupA,masters,6,strategy;without;million;minute,0,"['strategy', 'without', 'million', 'minute']",4,strategy without million minute
1280,male,unknown,phd,11,knowledge;happen;compare;science,0,"['knowledge', 'happen', 'compare', 'science']",4,knowledge happen compare science
1281,female,groupA,phd,17,two;friend;detail;nature,1,"['two', 'friend', 'detail', 'nature']",4,two friend detail nature
1282,male,groupA,bachelors,12,provide;improve;speech;economy,0,"['provide', 'improve', 'speech', 'economy']",4,provide improve speech economy
1283,male,groupA,masters,6,edge;case;writer;market,0,"['edge', 'case', 'writer', 'market']",4,edge case writer market
1284,female,groupB,bachelors,16,in;no;off;exactly,0,"['in', 'no', 'off', 'exactly']",4,in no off exactly
1285,male,groupA,bachelors,2,include;election;phone;wish,0,"['include', 'election', 'phone', 'wish']",4,include election phone wish
1286,male,groupC,phd,15,leader;clear;age;now,1,"['leader', 'clear', 'age', 'now']",4,leader clear age now
1287,male,groupC,phd,8,nation;onto;series;which,1,"['nation', 'onto', 'series', 'which']",4,nation onto series which
1288,male,groupA,masters,8,no;according;issue;total,1,"['no', 'according', 'issue', 'total']",4,no according issue total
1289,female,groupB,phd,16,particular;eight;drive;evidence,1,"['particular', 'eight', 'drive', 'evidence']",4,particular eight drive evidence
1290,unknown,groupB,phd,3,fact;pressure;bank;parent,0,"['fact', 'pressure', 'bank', 'parent']",4,fact pressure bank parent
1291,female,groupB,bachelors,5,enjoy;loss;accept;down,0,"['enjoy', 'loss', 'accept', 'down']",4,enjoy loss accept down
1292,unknown,groupC,phd,10,control;door;onto;sometimes,1,"['control', 'door', 'onto', 'sometimes']",4,control door onto sometimes
1293,female,groupA,phd,7,alone;response;even;simple,0,"['alone', 'response', 'even', 'simple']",4,alone response even simple
1294,male,groupA,phd,12,actually;include;seat;democratic,1,"['actually', 'include', 'seat', 'democratic']",4,actually include seat democratic
1295,female,groupB,phd,9,common;develop;while;hair,1,"['common', 'develop', 'while', 'hair']",4,common develop while hair
1296,unknown,groupA,bachelors,7,it;consumer;music;anything,0,"['it', 'consumer', 'music', 'anything']",4,it consumer music anything
1297,unknown,groupA,phd,15,service;late;somebody;soldier,1,"['service', 'late', 'somebody', 'soldier']",4,service late somebody soldier
1298,female,unknown,phd,4,benefit;respond;hundred;draw,0,"['benefit', 'respond', 'hundred', 'draw']",4,benefit respond hundred draw
1299,female,groupB,masters,14,dinner;ball;piece;baby,1,"['dinner', 'ball', 'piece', 'baby']",4,dinner ball piece baby
1300,female,groupA,phd,11,box;new;physical;however,0,"['box', 'new', 'physical', 'however']",4,box new physical however
1301,male,groupA,masters,9,police;short;wind;real,0,"['police', 'short', 'wind', 'real']",4,police short wind real
1302,male,groupA,masters,9,prepare;matter;join;least,0,"['prepare', 'matter', 'join', 'least']",4,prepare matter join least
1303,female,groupB,bachelors,4,take;send;light;break,1,"['take', 'send', 'light', 'break']",4,take send light break
1304,male,groupA,bachelors,6,mention;song;sport;fine,0,"['mention', 'song', 'sport', 'fine']",4,mention song sport fine
1305,female,groupB,bachelors,7,about;police;such;company,0,"['about', 'police', 'such', 'company']",4,about police such company
1306,male,unknown,phd,20,grow;among;page;serious,1,"['grow', 'among', 'page', 'serious']",4,grow among page serious
1307,female,groupA,phd,17,start;around;the;another,1,"['start', 'around', 'the', 'another']",4,start around the another
1308,female,groupA,bachelors,11,collection;make;ball;cause,1,"['collection', 'make', 'ball', 'cause']",4,collection make ball cause
1309,female,groupA,phd,6,painting;whose;war;rock,0,"['painting', 'whose', 'war', 'rock']",4,painting whose war rock
1310,female,groupB,masters,15,window;film;inside;month,1,"['window', 'film', 'inside', 'month']",4,window film inside month
1311,male,groupB,masters,9,not;notice;wish;consider,1,"['not', 'notice', 'wish', 'consider']",4,not notice wish consider
1312,female,groupA,bachelors,4,who;country;couple;floor,1,"['who', 'country', 'couple', 'floor']",4,who country couple floor
1313,male,groupB,bachelors,19,west;safe;speech;employee,1,"['west', 'safe', 'speech', 'employee']",4,west safe speech employee
1314,unknown,groupA,phd,2,body;why;boy;these,0,"['body', 'why', 'boy', 'these']",4,body why boy these
1315,female,groupA,bachelors,3,middle;best;every;room,0,"['middle', 'best', 'every', 'room']",4,middle best every room
1316,female,unknown,phd,11,use;finish;food;already,1,"['use', 'finish', 'food', 'already']",4,use finish food already
1317,female,groupB,masters,20,particularly;remember;hotel;effort,1,"['particularly', 'remember', 'hotel', 'effort']",4,particularly remember hotel effort
